ItemID,Sentiment,SentimentSource
4743,0,Sentiment140
4744,0,Sentiment140
4745,1,Sentiment140
4746,0,Sentiment140
4747,0,Sentiment140
4748,0,Sentiment140
4749,0,Sentiment140
4750,0,Sentiment140
4751,0,Sentiment140
4752,0,Sentiment140
4753,0,Sentiment140
4754,0,Sentiment140
4755,0,Sentiment140
4756,1,Sentiment140
4757,1,Sentiment140
4758,0,Sentiment140
4759,1,Sentiment140
4760,1,Sentiment140
4761,1,Sentiment140
4762,0,Sentiment140
4763,0,Sentiment140
4764,0,Sentiment140
4765,0,Sentiment140
4766,0,Sentiment140
4767,0,Sentiment140
4768,0,Sentiment140
4769,0,Sentiment140
4770,0,Sentiment140
4771,1,Sentiment140
4772,1,Sentiment140
4773,1,Sentiment140
4774,1,Sentiment140
4775,1,Sentiment140
4776,1,Sentiment140
4777,0,Sentiment140
4778,0,Sentiment140
4779,0,Sentiment140
4780,1,Sentiment140
4781,1,Sentiment140
4782,1,Sentiment140
4783,1,Sentiment140
4784,1,Sentiment140
4785,1,Sentiment140
4786,0,Sentiment140
4787,0,Sentiment140
4788,0,Sentiment140
4789,0,Sentiment140
4790,0,Sentiment140
4791,0,Sentiment140
4792,0,Sentiment140
4793,0,Sentiment140
4794,0,Sentiment140
4795,0,Sentiment140
4796,0,Sentiment140
4797,0,Sentiment140
4798,0,Sentiment140
4799,0,Sentiment140
4800,0,Sentiment140
4801,0,Sentiment140
4802,0,Sentiment140
4803,0,Sentiment140
4804,0,Sentiment140
4805,0,Sentiment140
4806,0,Sentiment140
4807,0,Sentiment140
4808,0,Sentiment140
4809,0,Sentiment140
4810,1,Sentiment140
4811,0,Sentiment140
4812,1,Sentiment140
4813,1,Sentiment140
4814,1,Sentiment140
4815,0,Sentiment140
4816,0,Sentiment140
4817,0,Sentiment140
4818,0,Sentiment140
4819,1,Sentiment140
4820,0,Sentiment140
4821,0,Sentiment140
4822,0,Sentiment140
4823,0,Sentiment140
4824,0,Sentiment140
4825,0,Sentiment140
4826,0,Sentiment140
4827,1,Sentiment140
4828,0,Sentiment140
4829,0,Sentiment140
4830,1,Kaggle
4831,0,Sentiment140
4832,0,Sentiment140
4833,1,Sentiment140
4834,0,Sentiment140
4835,0,Sentiment140
4836,0,Sentiment140
4837,0,Sentiment140
4838,1,Sentiment140
4839,0,Sentiment140
4840,0,Sentiment140
4841,0,Sentiment140
4842,0,Sentiment140
4843,0,Sentiment140
4844,0,Sentiment140
4845,0,Sentiment140
4846,1,Sentiment140
4847,0,Sentiment140
4848,0,Sentiment140
4849,0,Sentiment140
4850,0,Sentiment140
4851,0,Sentiment140
4852,0,Sentiment140
4853,0,Sentiment140
4854,0,Sentiment140
4855,0,Sentiment140
4856,0,Sentiment140
4857,0,Sentiment140
4858,0,Sentiment140
4859,0,Sentiment140
4860,0,Sentiment140
4861,1,Sentiment140
4862,0,Sentiment140
4863,1,Sentiment140
4864,0,Sentiment140
4865,1,Sentiment140
4866,1,Sentiment140
4867,1,Sentiment140
4868,1,Sentiment140
4869,0,Sentiment140
4870,1,Sentiment140
4871,1,Sentiment140
4872,1,Sentiment140
4873,0,Sentiment140
4874,1,Sentiment140
4875,0,Sentiment140
4876,0,Sentiment140
4877,1,Sentiment140
4878,1,Sentiment140
4879,1,Sentiment140
4880,0,Sentiment140
4881,1,Sentiment140
4882,1,Sentiment140
4883,1,Sentiment140
4884,1,Sentiment140
4885,0,Sentiment140
4886,0,Sentiment140
4887,1,Sentiment140
4888,0,Sentiment140
4889,1,Sentiment140
4890,1,Sentiment140
4891,1,Sentiment140
4892,1,Sentiment140
4893,0,Sentiment140
4894,1,Sentiment140
4895,1,Sentiment140
4896,0,Sentiment140
4897,0,Sentiment140
4898,0,Sentiment140
4899,0,Sentiment140
4900,0,Sentiment140
4901,1,Sentiment140
4902,0,Sentiment140
4903,0,Sentiment140
4904,0,Sentiment140
4905,1,Sentiment140
4906,1,Sentiment140
4907,0,Sentiment140
4908,0,Sentiment140
4909,1,Sentiment140
4910,0,Sentiment140
4911,1,Sentiment140
4912,1,Sentiment140
4913,0,Sentiment140
4914,0,Sentiment140
4915,0,Sentiment140
4916,0,Sentiment140
4917,0,Sentiment140
4918,1,Sentiment140
4919,0,Sentiment140
4920,1,Sentiment140
4921,1,Sentiment140
4922,1,Sentiment140
4923,1,Sentiment140
4924,0,Sentiment140
4925,0,Sentiment140
4926,1,Sentiment140
4927,0,Sentiment140
4928,0,Sentiment140
4929,0,Sentiment140
4930,0,Sentiment140
4931,0,Sentiment140
4932,0,Sentiment140
4933,0,Sentiment140
4934,0,Sentiment140
4935,0,Sentiment140
4936,0,Sentiment140
4937,0,Sentiment140
4938,1,Sentiment140
4939,0,Sentiment140
4940,1,Sentiment140
4941,0,Sentiment140
4942,1,Sentiment140
4943,0,Sentiment140
4944,0,Sentiment140
4945,0,Sentiment140
4946,0,Sentiment140
4947,1,Sentiment140
4948,1,Sentiment140
4949,0,Sentiment140
4950,0,Sentiment140
4951,0,Sentiment140
4952,1,Sentiment140
4953,0,Sentiment140
4954,0,Sentiment140
4955,0,Sentiment140
4956,0,Sentiment140
4957,1,Sentiment140
4958,0,Sentiment140
4959,0,Sentiment140
4960,0,Sentiment140
4961,0,Sentiment140
4962,0,Sentiment140
4963,0,Sentiment140
4964,0,Sentiment140
4965,0,Sentiment140
4966,0,Sentiment140
4967,0,Sentiment140
4968,0,Sentiment140
4969,1,Sentiment140
4970,0,Sentiment140
4971,0,Sentiment140
4972,1,Sentiment140
4973,0,Sentiment140
4974,0,Sentiment140
4975,0,Sentiment140
4976,0,Sentiment140
4977,0,Sentiment140
4978,0,Sentiment140
4979,0,Sentiment140
4980,0,Sentiment140
4981,0,Sentiment140
4982,0,Sentiment140
4983,0,Sentiment140
4984,1,Sentiment140
4985,1,Sentiment140
4986,1,Sentiment140
4987,0,Sentiment140
4988,0,Sentiment140
4989,0,Sentiment140
4990,0,Sentiment140
4991,0,Sentiment140
4992,0,Sentiment140
4993,1,Sentiment140
4994,0,Sentiment140
4995,0,Sentiment140
4996,0,Sentiment140
4997,0,Sentiment140
4998,1,Sentiment140
4999,0,Sentiment140
5000,0,Sentiment140
5001,1,Sentiment140
5002,1,Sentiment140
5003,0,Sentiment140
5004,1,Sentiment140
5005,0,Sentiment140
5006,0,Sentiment140
5007,0,Sentiment140
5008,0,Sentiment140
5009,1,Sentiment140
5010,1,Sentiment140
5011,1,Sentiment140
5012,1,Sentiment140
5013,1,Sentiment140
5014,0,Sentiment140
5015,1,Sentiment140
5016,0,Sentiment140
5017,0,Sentiment140
5018,0,Sentiment140
5019,1,Sentiment140
5020,0,Sentiment140
5021,0,Sentiment140
5022,1,Sentiment140
5023,1,Sentiment140
5024,0,Sentiment140
5025,1,Sentiment140
5026,0,Sentiment140
5027,0,Sentiment140
5028,0,Sentiment140
5029,1,Sentiment140
5030,1,Sentiment140
5031,1,Sentiment140
5032,0,Sentiment140
5033,0,Sentiment140
5034,0,Sentiment140
5035,0,Sentiment140
5036,0,Sentiment140
5037,1,Sentiment140
5038,0,Sentiment140
5039,1,Sentiment140
5040,0,Sentiment140
5041,0,Sentiment140
5042,0,Sentiment140
5043,0,Sentiment140
5044,0,Sentiment140
5045,0,Sentiment140
5046,1,Sentiment140
5047,0,Sentiment140
5048,0,Sentiment140
5049,0,Sentiment140
5050,0,Sentiment140
5051,0,Sentiment140
5052,0,Sentiment140
5053,0,Sentiment140
5054,0,Sentiment140
5055,0,Sentiment140
5056,0,Sentiment140
5057,0,Sentiment140
5058,1,Sentiment140
5059,0,Sentiment140
5060,0,Sentiment140
5061,0,Sentiment140
5062,0,Sentiment140
5063,0,Sentiment140
5064,0,Sentiment140
5065,0,Sentiment140
5066,0,Sentiment140
5067,1,Sentiment140
5068,0,Sentiment140
5069,0,Sentiment140
5070,0,Sentiment140
5071,0,Sentiment140
5072,0,Sentiment140
5073,0,Sentiment140
5074,0,Sentiment140
5075,1,Sentiment140
5076,0,Sentiment140
5077,0,Sentiment140
5078,0,Sentiment140
5079,0,Sentiment140
5080,0,Sentiment140
5081,0,Sentiment140
5082,0,Sentiment140
5083,0,Sentiment140
5084,0,Sentiment140
5085,0,Sentiment140
5086,0,Sentiment140
5087,0,Sentiment140
5088,0,Sentiment140
5089,0,Sentiment140
5090,0,Sentiment140
5091,1,Sentiment140
5092,0,Sentiment140
5093,0,Sentiment140
5094,0,Sentiment140
5095,0,Sentiment140
5096,0,Sentiment140
5097,0,Sentiment140
5098,0,Sentiment140
5099,0,Sentiment140
5100,0,Sentiment140
5101,1,Sentiment140
5102,0,Sentiment140
5103,0,Sentiment140
5104,0,Sentiment140
5105,1,Sentiment140
5106,0,Sentiment140
5107,1,Sentiment140
5108,1,Sentiment140
5109,0,Sentiment140
5110,0,Sentiment140
5111,0,Sentiment140
5112,1,Sentiment140
5113,0,Sentiment140
5114,0,Sentiment140
5115,0,Sentiment140
5116,1,Sentiment140
5117,1,Sentiment140
5118,0,Sentiment140
5119,1,Sentiment140
5120,0,Sentiment140
5121,0,Sentiment140
5122,1,Sentiment140
5123,1,Sentiment140
5124,1,Sentiment140
5125,1,Sentiment140
5126,1,Sentiment140
5127,0,Sentiment140
5128,0,Sentiment140
5129,1,Sentiment140
5130,1,Sentiment140
5131,0,Sentiment140
5132,0,Sentiment140
5133,1,Sentiment140
5134,1,Sentiment140
5135,1,Sentiment140
5136,0,Sentiment140
5137,0,Sentiment140
5138,1,Sentiment140
5139,0,Sentiment140
5140,1,Sentiment140
5141,0,Sentiment140
5142,0,Sentiment140
5143,1,Sentiment140
5144,1,Sentiment140
5145,1,Sentiment140
5146,1,Sentiment140
5147,0,Sentiment140
5148,1,Sentiment140
5149,1,Sentiment140
5150,1,Sentiment140
5151,0,Sentiment140
5152,0,Sentiment140
5153,1,Sentiment140
5154,0,Sentiment140
5155,1,Sentiment140
5156,1,Sentiment140
5157,0,Sentiment140
5158,1,Sentiment140
5159,0,Sentiment140
5160,1,Sentiment140
5161,0,Sentiment140
5162,0,Sentiment140
5163,1,Sentiment140
5164,1,Sentiment140
5165,0,Sentiment140
5166,0,Sentiment140
5167,1,Sentiment140
5168,1,Sentiment140
5169,0,Sentiment140
5170,0,Sentiment140
5171,1,Sentiment140
5172,0,Sentiment140
5173,1,Sentiment140
5174,0,Sentiment140
5175,0,Sentiment140
5176,0,Sentiment140
5177,1,Sentiment140
5178,0,Sentiment140
5179,0,Sentiment140
5180,0,Sentiment140
5181,1,Sentiment140
5182,0,Kaggle
5184,0,Kaggle
5185,0,Kaggle
5186,0,Sentiment140
5187,0,Sentiment140
5188,0,Sentiment140
5189,1,Sentiment140
5190,0,Sentiment140
5191,1,Sentiment140
5192,1,Sentiment140
5193,0,Sentiment140
5194,0,Sentiment140
5195,0,Sentiment140
5196,1,Sentiment140
5197,0,Sentiment140
5198,1,Sentiment140
5199,0,Sentiment140
5200,0,Sentiment140
5201,1,Sentiment140
5202,1,Sentiment140
5203,0,Sentiment140
5204,1,Sentiment140
5205,1,Sentiment140
5206,1,Sentiment140
5207,0,Sentiment140
5208,1,Sentiment140
5209,1,Sentiment140
5210,1,Sentiment140
5211,0,Sentiment140
5212,1,Sentiment140
5213,0,Sentiment140
5214,1,Sentiment140
5215,0,Sentiment140
5216,1,Sentiment140
5217,1,Sentiment140
5218,1,Sentiment140
5219,1,Sentiment140
5220,1,Sentiment140
5221,1,Sentiment140
5222,1,Sentiment140
5223,0,Sentiment140
5224,1,Sentiment140
5225,1,Sentiment140
5226,1,Sentiment140
5227,1,Sentiment140
5228,1,Sentiment140
5229,0,Sentiment140
5230,1,Sentiment140
5231,1,Sentiment140
5232,0,Sentiment140
5233,0,Sentiment140
5234,0,Sentiment140
5235,1,Sentiment140
5236,0,Sentiment140
5237,0,Sentiment140
5238,1,Sentiment140
5239,1,Sentiment140
5240,0,Sentiment140
5241,1,Sentiment140
5242,0,Sentiment140
5243,0,Sentiment140
5244,1,Sentiment140
5245,1,Sentiment140
5246,1,Sentiment140
5247,1,Sentiment140
5248,0,Sentiment140
5249,0,Sentiment140
5250,0,Sentiment140
5251,0,Sentiment140
5252,0,Sentiment140
5253,0,Sentiment140
5254,1,Sentiment140
5255,0,Sentiment140
5256,1,Sentiment140
5257,1,Sentiment140
5258,1,Sentiment140
5259,0,Sentiment140
5260,1,Sentiment140
5261,1,Sentiment140
5262,1,Sentiment140
5263,1,Sentiment140
5264,1,Sentiment140
5265,1,Sentiment140
5266,1,Sentiment140
5267,1,Sentiment140
5268,0,Sentiment140
5269,1,Sentiment140
5270,1,Sentiment140
5271,1,Sentiment140
5272,1,Sentiment140
5273,1,Sentiment140
5274,1,Sentiment140
5275,1,Sentiment140
5276,1,Sentiment140
5277,1,Sentiment140
5278,1,Sentiment140
5279,0,Sentiment140
5280,1,Sentiment140
5281,1,Sentiment140
5282,0,Sentiment140
5283,1,Sentiment140
5284,1,Sentiment140
5285,0,Sentiment140
5286,1,Sentiment140
5287,0,Sentiment140
5288,0,Sentiment140
5289,1,Sentiment140
5290,1,Sentiment140
5291,1,Sentiment140
5292,0,Sentiment140
5293,1,Sentiment140
5294,1,Sentiment140
5295,1,Sentiment140
5296,1,Sentiment140
5297,0,Sentiment140
5298,1,Sentiment140
5299,1,Sentiment140
5300,0,Sentiment140
5301,0,Sentiment140
5302,1,Sentiment140
5303,1,Sentiment140
5304,1,Sentiment140
5305,1,Sentiment140
5306,0,Sentiment140
5307,1,Sentiment140
5308,0,Sentiment140
5309,0,Sentiment140
5310,1,Sentiment140
5311,0,Sentiment140
5312,1,Sentiment140
5313,0,Sentiment140
5314,1,Sentiment140
5315,1,Sentiment140
5316,1,Sentiment140
5317,1,Sentiment140
5318,1,Sentiment140
5319,1,Sentiment140
5320,1,Sentiment140
5321,1,Sentiment140
5322,1,Sentiment140
5323,1,Sentiment140
5324,1,Sentiment140
5325,1,Sentiment140
5326,1,Sentiment140
5327,1,Sentiment140
5328,1,Sentiment140
5329,1,Sentiment140
5330,1,Sentiment140
5331,0,Sentiment140
5332,1,Sentiment140
5333,1,Sentiment140
5334,1,Sentiment140
5335,1,Sentiment140
5336,1,Sentiment140
5337,1,Sentiment140
5338,1,Sentiment140
5339,1,Sentiment140
5340,1,Sentiment140
5341,1,Sentiment140
5342,0,Sentiment140
5343,1,Sentiment140
5344,1,Sentiment140
5345,1,Sentiment140
5346,1,Sentiment140
5347,1,Sentiment140
5348,1,Sentiment140
5349,1,Sentiment140
5350,1,Sentiment140
5351,1,Sentiment140
5352,1,Sentiment140
5353,1,Sentiment140
5354,1,Sentiment140
5355,1,Sentiment140
5356,1,Sentiment140
5357,1,Sentiment140
5358,1,Sentiment140
5359,1,Sentiment140
5360,1,Sentiment140
5361,1,Sentiment140
5362,1,Sentiment140
5363,1,Sentiment140
5364,1,Sentiment140
5365,1,Sentiment140
5366,1,Sentiment140
5367,1,Sentiment140
5368,1,Sentiment140
5369,1,Sentiment140
5370,1,Sentiment140
5371,1,Sentiment140
5372,1,Sentiment140
5373,1,Sentiment140
5374,1,Sentiment140
5375,1,Sentiment140
5376,1,Sentiment140
5377,1,Sentiment140
5378,1,Sentiment140
5379,1,Sentiment140
5380,1,Sentiment140
5381,1,Sentiment140
5382,1,Sentiment140
5383,0,Sentiment140
5384,1,Sentiment140
5385,1,Sentiment140
5386,1,Sentiment140
5387,1,Sentiment140
5388,1,Sentiment140
5389,1,Sentiment140
5390,1,Sentiment140
5391,1,Sentiment140
5392,1,Sentiment140
5393,1,Sentiment140
5394,1,Sentiment140
5395,1,Sentiment140
5396,0,Sentiment140
5397,1,Sentiment140
5398,1,Sentiment140
5399,1,Sentiment140
5400,1,Sentiment140
5401,1,Sentiment140
5402,1,Sentiment140
5403,1,Sentiment140
5404,1,Sentiment140
5405,1,Sentiment140
5406,1,Sentiment140
5407,1,Sentiment140
5408,1,Sentiment140
5409,0,Sentiment140
5410,0,Sentiment140
5411,1,Sentiment140
5412,1,Sentiment140
5413,1,Sentiment140
5414,1,Sentiment140
5415,1,Sentiment140
5416,1,Sentiment140
5417,1,Sentiment140
5418,1,Sentiment140
5419,1,Sentiment140
5420,1,Sentiment140
5421,1,Sentiment140
5422,1,Sentiment140
5423,1,Sentiment140
5424,1,Sentiment140
5425,1,Sentiment140
5426,1,Sentiment140
5427,1,Sentiment140
5428,0,Sentiment140
5429,1,Sentiment140
5430,1,Sentiment140
5431,0,Sentiment140
5432,1,Sentiment140
5433,0,Sentiment140
5434,0,Sentiment140
5435,1,Sentiment140
5436,0,Sentiment140
5437,1,Sentiment140
5438,1,Sentiment140
5439,1,Sentiment140
5440,1,Sentiment140
5441,1,Sentiment140
5442,1,Sentiment140
5443,1,Sentiment140
5444,1,Sentiment140
5445,0,Sentiment140
5446,0,Sentiment140
5447,0,Sentiment140
5448,0,Sentiment140
5449,0,Sentiment140
5450,1,Sentiment140
5451,0,Sentiment140
5452,0,Sentiment140
5453,1,Sentiment140
5454,0,Sentiment140
5455,0,Sentiment140
5456,0,Sentiment140
5457,1,Sentiment140
5458,0,Sentiment140
5459,0,Sentiment140
5460,0,Sentiment140
5461,1,Sentiment140
5462,1,Sentiment140
5463,0,Sentiment140
5464,1,Sentiment140
5465,0,Sentiment140
5466,0,Sentiment140
5467,0,Sentiment140
5468,0,Sentiment140
5469,1,Sentiment140
5470,0,Sentiment140
5471,0,Sentiment140
5472,0,Sentiment140
5473,0,Sentiment140
5474,0,Sentiment140
5475,0,Sentiment140
5476,0,Sentiment140
5477,0,Sentiment140
5478,0,Sentiment140
5479,1,Sentiment140
5480,0,Sentiment140
5481,0,Sentiment140
5482,0,Sentiment140
5483,0,Sentiment140
5484,0,Sentiment140
5485,0,Sentiment140
5486,1,Sentiment140
5487,1,Sentiment140
5488,1,Sentiment140
5489,1,Sentiment140
5490,0,Sentiment140
5491,1,Sentiment140
5492,1,Sentiment140
5493,1,Sentiment140
5494,0,Sentiment140
5495,0,Sentiment140
5496,0,Sentiment140
5497,0,Sentiment140
5498,0,Sentiment140
5499,0,Sentiment140
5500,1,Sentiment140
5501,1,Sentiment140
5502,0,Sentiment140
5503,0,Sentiment140
5504,1,Sentiment140
5505,1,Sentiment140
5506,0,Sentiment140
5507,0,Sentiment140
5508,0,Sentiment140
5509,0,Sentiment140
5510,0,Sentiment140
5511,1,Sentiment140
5512,0,Sentiment140
5513,0,Sentiment140
5514,0,Sentiment140
5515,0,Sentiment140
5516,1,Sentiment140
5517,0,Sentiment140
5518,0,Sentiment140
5519,0,Sentiment140
5520,0,Sentiment140
5521,0,Sentiment140
5522,0,Sentiment140
5523,0,Sentiment140
5524,0,Sentiment140
5525,1,Sentiment140
5526,0,Sentiment140
5527,0,Sentiment140
5528,0,Sentiment140
5529,1,Sentiment140
5530,0,Sentiment140
5531,0,Sentiment140
5532,0,Sentiment140
5533,0,Sentiment140
5534,0,Sentiment140
5535,1,Sentiment140
5536,0,Sentiment140
5537,1,Sentiment140
5538,0,Sentiment140
5539,0,Sentiment140
5540,1,Sentiment140
5541,0,Sentiment140
5542,1,Sentiment140
5543,0,Sentiment140
5544,0,Sentiment140
5545,0,Sentiment140
5546,0,Sentiment140
5547,0,Sentiment140
5548,0,Sentiment140
5549,1,Sentiment140
5550,0,Sentiment140
5551,0,Sentiment140
5552,0,Sentiment140
5553,0,Sentiment140
5554,0,Sentiment140
5555,0,Sentiment140
5556,1,Sentiment140
5557,0,Sentiment140
5558,0,Sentiment140
5559,0,Sentiment140
5560,0,Sentiment140
5561,1,Sentiment140
5562,1,Sentiment140
5563,0,Sentiment140
5564,0,Sentiment140
5565,0,Sentiment140
5566,0,Sentiment140
5567,0,Sentiment140
5568,0,Sentiment140
5569,1,Sentiment140
5570,1,Sentiment140
5571,0,Sentiment140
5572,1,Sentiment140
5573,1,Sentiment140
5574,0,Sentiment140
5575,0,Sentiment140
5576,1,Sentiment140
5577,1,Sentiment140
5578,1,Sentiment140
5579,1,Sentiment140
5580,1,Sentiment140
5581,0,Sentiment140
5582,0,Sentiment140
5583,1,Sentiment140
5584,0,Sentiment140
5585,1,Sentiment140
5586,1,Sentiment140
5587,1,Sentiment140
5588,0,Sentiment140
5589,1,Sentiment140
5590,0,Sentiment140
5591,0,Sentiment140
5592,0,Sentiment140
5593,1,Sentiment140
5594,1,Sentiment140
5595,1,Sentiment140
5596,0,Sentiment140
5597,0,Sentiment140
5598,1,Sentiment140
5599,1,Sentiment140
5600,0,Sentiment140
5601,1,Sentiment140
5602,1,Sentiment140
5603,0,Sentiment140
5604,0,Sentiment140
5605,0,Sentiment140
5606,0,Sentiment140
5607,1,Sentiment140
5608,1,Sentiment140
5609,0,Sentiment140
5610,0,Sentiment140
5611,0,Sentiment140
5612,0,Sentiment140
5613,1,Sentiment140
5614,0,Sentiment140
5615,0,Sentiment140
5616,1,Sentiment140
5617,0,Sentiment140
5618,0,Sentiment140
5619,0,Sentiment140
5620,0,Sentiment140
5621,0,Sentiment140
5622,0,Sentiment140
5623,0,Sentiment140
5624,0,Sentiment140
5625,0,Sentiment140
5626,0,Sentiment140
5627,0,Sentiment140
5628,0,Sentiment140
5629,0,Sentiment140
5630,0,Sentiment140
5631,0,Sentiment140
5632,0,Sentiment140
5633,0,Sentiment140
5634,1,Sentiment140
5635,0,Sentiment140
5636,0,Sentiment140
5637,0,Sentiment140
5638,0,Sentiment140
5639,0,Sentiment140
5640,0,Sentiment140
5641,0,Sentiment140
5642,0,Sentiment140
5643,0,Sentiment140
5644,0,Sentiment140
5645,0,Sentiment140
5646,1,Sentiment140
5647,0,Sentiment140
5648,1,Sentiment140
5649,0,Sentiment140
5650,0,Sentiment140
5651,1,Sentiment140
5652,1,Sentiment140
5653,1,Sentiment140
5654,1,Sentiment140
5655,1,Sentiment140
5656,1,Sentiment140
5657,1,Sentiment140
5658,1,Sentiment140
5659,1,Sentiment140
5660,1,Sentiment140
5661,0,Sentiment140
5662,1,Sentiment140
5663,1,Sentiment140
5664,1,Sentiment140
5665,1,Sentiment140
5666,1,Sentiment140
5667,1,Sentiment140
5668,0,Sentiment140
5669,1,Sentiment140
5670,1,Sentiment140
5671,1,Sentiment140
5672,1,Sentiment140
5673,1,Sentiment140
5674,0,Sentiment140
5675,0,Sentiment140
5676,0,Sentiment140
5677,1,Sentiment140
5678,1,Sentiment140
5679,0,Sentiment140
5680,0,Sentiment140
5681,1,Sentiment140
5682,1,Sentiment140
5683,1,Sentiment140
5684,1,Sentiment140
5685,1,Sentiment140
5686,1,Sentiment140
5687,0,Sentiment140
5688,0,Sentiment140
5689,0,Sentiment140
5690,1,Sentiment140
5691,0,Sentiment140
5692,0,Sentiment140
5693,1,Sentiment140
5694,1,Sentiment140
5695,1,Sentiment140
5696,1,Sentiment140
5697,1,Sentiment140
5698,0,Sentiment140
5699,0,Sentiment140
5700,0,Sentiment140
5701,1,Sentiment140
5702,1,Sentiment140
5703,1,Sentiment140
5704,0,Sentiment140
5705,1,Sentiment140
5706,1,Sentiment140
5707,1,Sentiment140
5708,1,Sentiment140
5709,1,Sentiment140
5710,1,Sentiment140
5711,1,Sentiment140
5712,1,Sentiment140
5713,1,Sentiment140
5714,1,Sentiment140
5715,1,Sentiment140
5716,1,Sentiment140
5717,1,Sentiment140
5718,0,Sentiment140
5719,1,Sentiment140
5720,1,Sentiment140
5721,1,Sentiment140
5722,1,Sentiment140
5723,0,Sentiment140
5724,1,Sentiment140
5725,1,Sentiment140
5726,0,Sentiment140
5727,0,Sentiment140
5728,1,Sentiment140
5729,0,Sentiment140
5730,0,Sentiment140
5731,1,Sentiment140
5732,1,Sentiment140
5733,1,Sentiment140
5734,1,Sentiment140
5735,1,Sentiment140
5736,0,Sentiment140
5737,0,Sentiment140
5738,1,Sentiment140
5739,0,Sentiment140
5740,0,Sentiment140
5741,0,Sentiment140
5742,1,Sentiment140
5743,0,Sentiment140
5744,0,Sentiment140
5745,0,Sentiment140
5746,0,Sentiment140
5747,0,Sentiment140
5748,1,Sentiment140
5749,0,Sentiment140
5750,0,Sentiment140
5751,0,Sentiment140
5752,1,Sentiment140
5753,0,Sentiment140
5754,0,Sentiment140
5755,1,Sentiment140
5756,0,Sentiment140
5757,1,Sentiment140
5758,1,Sentiment140
5759,0,Sentiment140
5760,0,Sentiment140
5761,0,Sentiment140
5762,0,Sentiment140
5763,0,Sentiment140
5764,1,Sentiment140
5765,1,Sentiment140
5766,1,Sentiment140
5767,0,Sentiment140
5768,1,Sentiment140
5769,0,Sentiment140
5770,1,Sentiment140
5771,0,Sentiment140
5772,0,Sentiment140
5773,0,Sentiment140
5774,0,Sentiment140
5775,1,Sentiment140
5776,0,Sentiment140
5777,1,Sentiment140
5778,1,Sentiment140
5779,0,Sentiment140
5780,0,Sentiment140
5781,0,Sentiment140
5782,0,Sentiment140
5783,0,Sentiment140
5784,0,Sentiment140
5785,0,Sentiment140
5786,0,Sentiment140
5787,0,Sentiment140
5788,0,Sentiment140
5789,0,Sentiment140
5790,0,Sentiment140
5791,0,Sentiment140
5792,0,Sentiment140
5793,0,Sentiment140
5794,0,Sentiment140
5795,0,Sentiment140
5796,0,Sentiment140
5797,0,Sentiment140
5798,0,Sentiment140
5799,1,Sentiment140
5800,1,Sentiment140
5801,1,Sentiment140
5802,0,Sentiment140
5803,1,Sentiment140
5804,1,Sentiment140
5805,1,Sentiment140
5806,0,Sentiment140
5807,0,Sentiment140
5808,0,Sentiment140
5809,0,Sentiment140
5810,1,Sentiment140
5811,0,Sentiment140
5812,0,Sentiment140
5813,0,Sentiment140
5814,0,Sentiment140
5815,1,Sentiment140
5816,1,Sentiment140
5817,1,Sentiment140
5818,1,Sentiment140
5819,1,Sentiment140
5820,1,Sentiment140
5821,0,Sentiment140
5822,1,Sentiment140
5823,0,Sentiment140
5824,0,Sentiment140
5825,1,Sentiment140
5826,1,Sentiment140
5827,0,Sentiment140
5828,0,Sentiment140
5829,0,Sentiment140
5830,0,Sentiment140
5831,1,Sentiment140
5832,0,Sentiment140
5833,1,Sentiment140
5834,1,Sentiment140
5835,1,Sentiment140
5836,1,Sentiment140
5837,1,Sentiment140
5838,0,Sentiment140
5839,0,Sentiment140
5840,0,Sentiment140
5841,0,Sentiment140
5842,1,Sentiment140
5843,0,Sentiment140
5844,0,Sentiment140
5845,0,Sentiment140
5846,0,Sentiment140
5847,0,Sentiment140
5848,0,Sentiment140
5849,0,Sentiment140
5850,0,Sentiment140
5851,0,Sentiment140
5852,0,Sentiment140
5853,0,Sentiment140
5854,0,Sentiment140
5855,0,Sentiment140
5856,0,Sentiment140
5857,1,Sentiment140
5858,0,Sentiment140
5859,0,Sentiment140
5860,0,Sentiment140
5861,1,Sentiment140
5862,0,Sentiment140
5863,1,Sentiment140
5864,0,Sentiment140
5865,1,Sentiment140
5866,0,Sentiment140
5867,1,Sentiment140
5868,1,Sentiment140
5869,0,Sentiment140
5870,0,Sentiment140
5871,1,Sentiment140
5872,0,Sentiment140
5873,1,Sentiment140
5874,0,Sentiment140
5875,1,Sentiment140
5876,0,Sentiment140
5877,1,Sentiment140
5878,1,Sentiment140
5879,0,Sentiment140
5880,0,Sentiment140
5881,0,Sentiment140
5882,1,Sentiment140
5883,0,Sentiment140
5884,0,Sentiment140
5885,0,Sentiment140
5886,0,Sentiment140
5887,1,Sentiment140
5888,1,Sentiment140
5889,0,Sentiment140
5890,1,Sentiment140
5891,0,Sentiment140
5892,1,Sentiment140
5893,0,Sentiment140
5894,1,Sentiment140
5895,1,Sentiment140
5896,0,Sentiment140
5897,1,Sentiment140
5898,0,Sentiment140
5899,0,Sentiment140
5900,1,Sentiment140
5901,0,Sentiment140
5902,1,Sentiment140
5903,0,Sentiment140
5904,0,Sentiment140
5905,0,Sentiment140
5906,0,Sentiment140
5907,1,Sentiment140
5908,1,Sentiment140
